Código Departamento,stateProvince,Código Municipio,county,Código Centro poblado,municipality,tipo Centro poblado,decimalLatitude,decimalLongitude,SPCM,SPC
23,Córdoba,23580,Puerto Libertador,23580010,San Juan,Cabecera Corregimiento Municipal,7.73097792039,-75.7265987038,Córdoba Puerto Libertador San Juan,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580011,Puerto Belén,Cabecera Corregimiento Municipal,7.83937934628,-75.8226990669,Córdoba Puerto Libertador Puerto Belén,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580012,El Brillante,Cabecera Corregimiento Municipal,7.86861697329,-75.8181506584,Córdoba Puerto Libertador El Brillante,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580014,Puerto Carepa,Cabecera Corregimiento Municipal,7.91986963078,-75.8055216255,Córdoba Puerto Libertador Puerto Carepa,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580015,Torno Rojo,Cabecera Corregimiento Municipal,7.96967708853,-75.5530087269,Córdoba Puerto Libertador Torno Rojo,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580016,Centro América,Cabecera Corregimiento Municipal,7.92735956699,-75.5954719053,Córdoba Puerto Libertador Centro América,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580017,Corosalito,Caserío,7.81262772509,-75.6701052453,Córdoba Puerto Libertador Corosalito,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580018,Nueva Esperanza,Cabecera Corregimiento Municipal,7.96693545311,-75.6935977737,Córdoba Puerto Libertador Nueva Esperanza,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580019,Siete de Agosto,Centro Poblado,7.71151573606,-75.7712322386,Córdoba Puerto Libertador Siete de Agosto,Córdoba Puerto Libertador
23,Córdoba,23580,Puerto Libertador,23580020,Villa Esperanza,Centro Poblado,7.71151573606,-75.7712322386,Córdoba Puerto Libertador Villa Esperanza,Córdoba Puerto Libertador
23,Córdoba,23586,Purísima de la Concepción,23586000,Purísima de la Concepción,Cabecera Municipal,9.23929907899,-75.724885256,Córdoba Purísima de la Concepción Purísima de la Concepción,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586001,Aserradero,Cabecera Corregimiento Municipal,9.35103341486,-75.6851904472,Córdoba Purísima de la Concepción Aserradero,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586002,El Hueso,Cabecera Corregimiento Municipal,9.33311628559,-75.6710803235,Córdoba Purísima de la Concepción El Hueso,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586003,Los Corrales,Cabecera Corregimiento Municipal,9.23803298104,-75.7570749706,Córdoba Purísima de la Concepción Los Corrales,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586004,San Pedro de Arroyo Hondo,Cabecera Corregimiento Municipal,9.2777441171,-75.7662897319,Córdoba Purísima de la Concepción San Pedro de Arroyo Hondo,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586005,Arenal,Centro Poblado,9.30391794905,-75.7278833889,Córdoba Purísima de la Concepción Arenal,Córdoba Purísima de la Concepción
23,Córdoba,23586,Purísima de la Concepción,23586006,Comejen,Centro Poblado,9.26307423379,-75.7111597193,Córdoba Purísima de la Concepción Comejen,Córdoba Purísima de la Concepción
23,Córdoba,23660,Sahagún,23660000,Sahagún,Cabecera Municipal,8.94312541611,-75.4459203022,Córdoba Sahagún Sahagún,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660001,Arenas del Norte,Cabecera Corregimiento Municipal,8.98739758533,-75.4993916321,Córdoba Sahagún Arenas del Norte,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660002,Bajo Grande,Cabecera Corregimiento Municipal,8.74160988079,-75.5280520077,Córdoba Sahagún Bajo Grande,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660003,Catalina,Cabecera Corregimiento Municipal,8.86023554703,-75.3771754946,Córdoba Sahagún Catalina,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660004,Colomboy,Cabecera Corregimiento Municipal,8.73716835494,-75.4954613367,Córdoba Sahagún Colomboy,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660005,El Crucero,Cabecera Corregimiento Municipal,8.63122089653,-75.3987122206,Córdoba Sahagún El Crucero,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660006,El Viajano,Cabecera Corregimiento Municipal,8.63140538165,-75.4810549529,Córdoba Sahagún El Viajano,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660007,Llanadas,Cabecera Corregimiento Municipal,8.93805235753,-75.3469147035,Córdoba Sahagún Llanadas,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660008,La Ye,Cabecera Corregimiento Municipal,8.80944998303,-75.5121744941,Córdoba Sahagún La Ye,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660009,Morrocoy,Cabecera Corregimiento Municipal,8.75052831813,-75.4397208634,Córdoba Sahagún Morrocoy,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660010,Rodania,Cabecera Corregimiento Municipal,8.73585134097,-75.3430379581,Córdoba Sahagún Rodania,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660011,Salitral,Cabecera Corregimiento Municipal,8.82150877021,-75.5226690517,Córdoba Sahagún Salitral,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660012,San Antonio,Cabecera Corregimiento Municipal,8.65254449583,-75.4537547255,Córdoba Sahagún San Antonio,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660013,Santiago Abajo,Cabecera Corregimiento Municipal,8.58822401003,-75.39246885,Córdoba Sahagún Santiago Abajo,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660014,Sabaneta,Cabecera Corregimiento Municipal,8.9133047631,-75.3168928316,Córdoba Sahagún Sabaneta,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660015,Aguas Vivas,Cabecera Corregimiento Municipal,8.69758642537,-75.358891512,Córdoba Sahagún Aguas Vivas,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660016,Las Bocas,Cabecera Corregimiento Municipal,8.64560208847,-75.3644653284,Córdoba Sahagún Las Bocas,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660017,Pisa Flores,Cabecera Corregimiento Municipal,8.81129976437,-75.3739451118,Córdoba Sahagún Pisa Flores,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660020,El Roble,Cabecera Corregimiento Municipal,8.86605317501,-75.497285079,Córdoba Sahagún El Roble,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660022,El Olivo,Cabecera Corregimiento Municipal,8.71371486515,-75.4688104351,Córdoba Sahagún El Olivo,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660023,Bruselas,Caserío,8.72077995263,-75.4958292772,Córdoba Sahagún Bruselas,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660025,El Remolino,Cabecera Corregimiento Municipal,8.74632050449,-75.3819368589,Córdoba Sahagún El Remolino,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660028,Guaimarito,Cabecera Corregimiento Municipal,8.83016975683,-75.4864358027,Córdoba Sahagún Guaimarito,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660029,Trementino,Cabecera Corregimiento Municipal,8.81071841113,-75.4595206793,Córdoba Sahagún Trementino,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660030,Guaimaro,Cabecera Corregimiento Municipal,8.83820286197,-75.4803490184,Córdoba Sahagún Guaimaro,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660031,La Balsa,Caserío,8.7990715647,-75.5035438065,Córdoba Sahagún La Balsa,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660032,Las Aguaditas,Cabecera Corregimiento Municipal,8.76923411147,-75.5150238314,Córdoba Sahagún Las Aguaditas,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660034,San Andresito,Cabecera Corregimiento Municipal,8.63974521677,-75.4919521659,Córdoba Sahagún San Andresito,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660037,Dividivi,Cabecera Corregimiento Municipal,8.96635263467,-75.3813895522,Córdoba Sahagún Dividivi,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660040,Salguerito,Cabecera Corregimiento Municipal,8.89653800792,-75.3682167298,Córdoba Sahagún Salguerito,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660047,Kilómetro 32,Caserío,8.69456572853,-75.5004770221,Córdoba Sahagún Kilómetro 32,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660048,Kilómetro 34,Cabecera Corregimiento Municipal,8.68182678858,-75.4931517059,Córdoba Sahagún Kilómetro 34,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660054,La Musica,Caserío,8.84175960692,-75.5018755659,Córdoba Sahagún La Musica,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660061,San Francisco,Caserío,8.69932008985,-75.4364703925,Córdoba Sahagún San Francisco,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660064,La Quebrada,Cabecera Corregimiento Municipal,8.59398304268,-75.3207213193,Córdoba Sahagún La Quebrada,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660066,Los Chibolos,Cabecera Corregimiento Municipal,8.70710855781,-75.396826112,Córdoba Sahagún Los Chibolos,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660067,Nueva Esperanza,Caserío,8.96767015046,-75.4526128662,Córdoba Sahagún Nueva Esperanza,Córdoba Sahagún
23,Córdoba,23660,Sahagún,23660068,Sabana de la Fuente,Caserío,8.96052930768,-75.4138273295,Córdoba Sahagún Sabana de la Fuente,Córdoba Sahagún
23,Córdoba,23670,San Andrés de Sotavento,23670000,San Andrés de Sotavento,Cabecera Municipal,9.14516294312,-75.5088938958,Córdoba San Andrés de Sotavento San Andrés de Sotavento,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670002,Calle Larga,Cabecera Corregimiento Municipal,9.1970653338,-75.4911634092,Córdoba San Andrés de Sotavento Calle Larga,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670003,El Banco,Cabecera Corregimiento Municipal,9.05756833011,-75.5728891535,Córdoba San Andrés de Sotavento El Banco,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670005,Los Carretos,Cabecera Corregimiento Municipal,9.22917047704,-75.4811801646,Córdoba San Andrés de Sotavento Los Carretos,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670009,Pueblecito Sur,Cabecera Corregimiento Municipal,9.05501834922,-75.5127663127,Córdoba San Andrés de Sotavento Pueblecito Sur,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670013,Plaza Bonita,Cabecera Corregimiento Municipal,9.17710954577,-75.466725311,Córdoba San Andrés de Sotavento Plaza Bonita,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670014,Las Casitas,Cabecera Corregimiento Municipal,9.09966791714,-75.5793872193,Córdoba San Andrés de Sotavento Las Casitas,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670015,Los Castillos,Cabecera Corregimiento Municipal,9.13511018549,-75.5594780863,Córdoba San Andrés de Sotavento Los Castillos,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670021,El Contento,Cabecera Corregimiento Municipal,9.21119547369,-75.4861250248,Córdoba San Andrés de Sotavento El Contento,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670023,Jején,Caserío,9.16653429372,-75.4960721076,Córdoba San Andrés de Sotavento Jején,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670025,Cruz de Guayabo,Cabecera Corregimiento Municipal,9.10711757991,-75.5330006846,Córdoba San Andrés de Sotavento Cruz de Guayabo,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670026,El Hoyal,Cabecera Corregimiento Municipal,9.03087504165,-75.5643236668,Córdoba San Andrés de Sotavento El Hoyal,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670028,Berlin,Caserío,9.06198078089,-75.5506837932,Córdoba San Andrés de Sotavento Berlin,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670029,Gardenia,Caserío,9.1840107399,-75.5062049481,Córdoba San Andrés de Sotavento Gardenia,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670030,Patio Bonito Norte,Caserío,9.17399582485,-75.5110021558,Córdoba San Andrés de Sotavento Patio Bonito Norte,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670031,Patio Bonito Sur,Caserío,9.08614076099,-75.543975018,Córdoba San Andrés de Sotavento Patio Bonito Sur,Córdoba San Andrés de Sotavento
23,Córdoba,23670,San Andrés de Sotavento,23670032,San Gregorio,Caserío,9.06803937322,-75.5605822137,Córdoba San Andrés de Sotavento San Gregorio,Córdoba San Andrés de Sotavento
23,Córdoba,23672,San Antero,23672000,San Antero,Cabecera Municipal,9.37621734505,-75.7607729685,Córdoba San Antero San Antero,Córdoba San Antero
23,Córdoba,23672,San Antero,23672001,El Porvenir,Cabecera Corregimiento Municipal,9.40595671103,-75.7086565068,Córdoba San Antero El Porvenir,Córdoba San Antero
23,Córdoba,23672,San Antero,23672003,Nuevo Agrado,Cabecera Corregimiento Municipal,9.30846611832,-75.8067180089,Córdoba San Antero Nuevo Agrado,Córdoba San Antero
23,Córdoba,23672,San Antero,23672004,Santa Rosa del Bálsamo,Cabecera Corregimiento Municipal,9.31995289891,-75.7161446614,Córdoba San Antero Santa Rosa del Bálsamo,Córdoba San Antero
23,Córdoba,23672,San Antero,23672005,Tijeretas,Cabecera Corregimiento Municipal,9.29235417481,-75.7877652384,Córdoba San Antero Tijeretas,Córdoba San Antero
23,Córdoba,23672,San Antero,23672006,Bijaito,Cabecera Corregimiento Municipal,9.40461177491,-75.7302412863,Córdoba San Antero Bijaito,Córdoba San Antero
23,Córdoba,23672,San Antero,23672009,Calao,Centro Poblado,9.41756532188,-75.734302086,Córdoba San Antero Calao,Córdoba San Antero
23,Córdoba,23672,San Antero,23672011,Cispata,Centro Poblado,9.3950994199,-75.7739560917,Córdoba San Antero Cispata,Córdoba San Antero
23,Córdoba,23672,San Antero,23672012,El Naranjo,Centro Poblado,9.32682975756,-75.7825429874,Córdoba San Antero El Naranjo,Córdoba San Antero
23,Córdoba,23672,San Antero,23672013,El Progreso,Centro Poblado,9.34668438608,-75.7892736101,Córdoba San Antero El Progreso,Córdoba San Antero
23,Córdoba,23672,San Antero,23672014,El Tributo,Centro Poblado,9.3258308696,-75.7965695454,Córdoba San Antero El Tributo,Córdoba San Antero
23,Córdoba,23672,San Antero,23672015,Grau,Centro Poblado,9.41077777687,-75.7207800056,Córdoba San Antero Grau,Córdoba San Antero
23,Córdoba,23672,San Antero,23672016,La Bonguita,Centro Poblado,9.39342332643,-75.765128262,Córdoba San Antero La Bonguita,Córdoba San Antero
23,Córdoba,23672,San Antero,23672017,La Parrilla,Centro Poblado,9.40606345427,-75.7192861022,Córdoba San Antero La Parrilla,Córdoba San Antero
23,Córdoba,23672,San Antero,23672019,Las Nubes,Cabecera Corregimiento Municipal,9.34482479133,-75.7927097838,Córdoba San Antero Las Nubes,Córdoba San Antero
23,Córdoba,23672,San Antero,23672020,Leticia,Centro Poblado,9.33013886592,-75.806310893,Córdoba San Antero Leticia,Córdoba San Antero
23,Córdoba,23672,San Antero,23672021,Playa Blanca,Centro Poblado,9.40093050174,-75.7710972827,Córdoba San Antero Playa Blanca,Córdoba San Antero
23,Córdoba,23672,San Antero,23672022,Punta Bolivar,Centro Poblado,9.41357730525,-75.7234765796,Córdoba San Antero Punta Bolivar,Córdoba San Antero
23,Córdoba,23672,San Antero,23672023,San Jose,Centro Poblado,9.34100213214,-75.7823325139,Córdoba San Antero San Jose,Córdoba San Antero
23,Córdoba,23672,San Antero,23672024,Santa Cruz,Cabecera Corregimiento Municipal,9.31913143747,-75.7745679715,Córdoba San Antero Santa Cruz,Córdoba San Antero
23,Córdoba,23672,San Antero,23672025,Bernardo Escobar,Centro Poblado,9.3898073863,-75.7493002794,Córdoba San Antero Bernardo Escobar,Córdoba San Antero
23,Córdoba,23672,San Antero,23672026,Miriam Pardo,Centro Poblado,9.38018092171,-75.743977953,Córdoba San Antero Miriam Pardo,Córdoba San Antero
23,Córdoba,23672,San Antero,23672027,San Martín 1,Centro Poblado,9.3731670776,-75.748949399,Córdoba San Antero San Martín 1,Córdoba San Antero
23,Córdoba,23672,San Antero,23672028,San Martín 2,Centro Poblado,9.37453022859,-75.7507862427,Córdoba San Antero San Martín 2,Córdoba San Antero
23,Córdoba,23672,San Antero,23672029,Naranjo 1,Centro Poblado,9.33281680415,-75.7829738043,Córdoba San Antero Naranjo 1,Córdoba San Antero
23,Córdoba,23675,San Bernardo del Viento,23675000,San Bernardo del Viento,Cabecera Municipal,9.35230198865,-75.954743869,Córdoba San Bernardo del Viento San Bernardo del Viento,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675001,José Manuel de Altamira,Cabecera Corregimiento Municipal,9.29544057972,-75.9846432487,Córdoba San Bernardo del Viento José Manuel de Altamira,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675003,Paso Nuevo,Cabecera Corregimiento Municipal,9.32530347657,-76.0881022084,Córdoba San Bernardo del Viento Paso Nuevo,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675005,Playas del Viento,Cabecera Corregimiento Municipal,9.34091712642,-76.0441228494,Córdoba San Bernardo del Viento Playas del Viento,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675007,Trementino,Cabecera Corregimiento Municipal,9.31451300687,-75.9345569265,Córdoba San Bernardo del Viento Trementino,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675009,San Blas de Junín,Cabecera Corregimiento Municipal,9.22767297273,-76.0252537643,Córdoba San Bernardo del Viento San Blas de Junín,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675012,Chiquí,Cabecera Corregimiento Municipal,9.3323881387,-75.9799438072,Córdoba San Bernardo del Viento Chiquí,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675013,Pajonal,Cabecera Corregimiento Municipal,9.30920943677,-75.9812658447,Córdoba San Bernardo del Viento Pajonal,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675014,San José de Las Cañas,Cabecera Corregimiento Municipal,9.28987956339,-75.9588456121,Córdoba San Bernardo del Viento San José de Las Cañas,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675015,Miramar,Caserío,9.33447261432,-76.0636712176,Córdoba San Bernardo del Viento Miramar,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675017,Barcelona,Cabecera Corregimiento Municipal,9.22103319443,-76.0513771803,Córdoba San Bernardo del Viento Barcelona,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675018,Camino Real,Cabecera Corregimiento Municipal,9.35662101155,-75.9911940022,Córdoba San Bernardo del Viento Camino Real,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675019,El Castillo,Cabecera Corregimiento Municipal,9.31744229932,-76.025491644,Córdoba San Bernardo del Viento El Castillo,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675021,Tinajones,Cabecera Corregimiento Municipal,9.39902895272,-75.9268537178,Córdoba San Bernardo del Viento Tinajones,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675023,El Darien,Caserío,9.34450763102,-75.9877036263,Córdoba San Bernardo del Viento El Darien,Córdoba San Bernardo del Viento
23,Córdoba,23675,San Bernardo del Viento,23675024,Santa Inés de Montero,Caserío,9.32452756939,-75.9506287467,Córdoba San Bernardo del Viento Santa Inés de Montero,Córdoba San Bernardo del Viento
23,Córdoba,23678,San Carlos,23678000,San Carlos,Cabecera Municipal,8.7991065915,-75.698845486,Córdoba San Carlos San Carlos,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678001,El Campano,Caserío,8.77001836526,-75.7923971417,Córdoba San Carlos El Campano,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678002,Carrizal,Cabecera Corregimiento Municipal,8.6825402909,-75.7515606192,Córdoba San Carlos Carrizal,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678003,Guacharacal,Cabecera Corregimiento Municipal,8.55337046937,-75.6721298476,Córdoba San Carlos Guacharacal,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678004,Santa Rosa,Cabecera Corregimiento Municipal,8.75017641251,-75.6277215057,Córdoba San Carlos Santa Rosa,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678005,Remedio Pobre,Caserío,8.79968887104,-75.7071446646,Córdoba San Carlos Remedio Pobre,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678006,Cabuya,Caserío,8.8212352567,-75.7161561008,Córdoba San Carlos Cabuya,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678008,Callemar,Cabecera Corregimiento Municipal,8.66338299023,-75.6645120323,Córdoba San Carlos Callemar,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678009,Cienaguita,Cabecera Corregimiento Municipal,8.63730401607,-75.7356682641,Córdoba San Carlos Cienaguita,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678010,El Hato,Cabecera Corregimiento Municipal,8.78816631722,-75.731712722,Córdoba San Carlos El Hato,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678011,San Miguel,Cabecera Corregimiento Municipal,8.71945824061,-75.6522511711,Córdoba San Carlos San Miguel,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678012,El Charco,Caserío,8.53180292177,-75.6759244722,Córdoba San Carlos El Charco,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678016,Calle Larga,Caserío,8.75662767852,-75.7587595528,Córdoba San Carlos Calle Larga,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678017,Carolina,Caserío,8.84091589625,-75.7420610634,Córdoba San Carlos Carolina,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678018,Las Tinas,Caserío,8.75208163346,-75.7811461382,Córdoba San Carlos Las Tinas,Córdoba San Carlos
23,Córdoba,23678,San Carlos,23678019,Los Caños,Caserío,8.67074255532,-75.7630750459,Córdoba San Carlos Los Caños,Córdoba San Carlos
23,Córdoba,23682,San José de Uré,23682000,San José de Uré,Cabecera Municipal,7.78718514987,-75.5331329003,Córdoba San José de Uré San José de Uré,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682002,Bocas de Uré,Cabecera Corregimiento Municipal,7.94241847184,-75.5142994661,Córdoba San José de Uré Bocas de Uré,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682003,Brazo Izquierdo,Cabecera Corregimiento Municipal,7.7110787303,-75.6309035859,Córdoba San José de Uré Brazo Izquierdo,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682004,Pueblo Flechas,Cabecera Corregimiento Municipal,7.88365909049,-75.5583342935,Córdoba San José de Uré Pueblo Flechas,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682005,La Dorada,Cabecera Corregimiento Municipal,7.83897962011,-75.5246692995,Córdoba San José de Uré La Dorada,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682006,Versalles,Cabecera Corregimiento Municipal,7.72509540273,-75.5804101757,Córdoba San José de Uré Versalles,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682007,Viera Abajo,Cabecera Corregimiento Municipal,7.84244183912,-75.5506295623,Córdoba San José de Uré Viera Abajo,Córdoba San José de Uré
23,Córdoba,23682,San José de Uré,23682009,Puerto Colombia,Caserío,7.8851731828,-75.5126643512,Córdoba San José de Uré Puerto Colombia,Córdoba San José de Uré
23,Córdoba,23686,San Pelayo,23686000,San Pelayo,Cabecera Municipal,8.95801032102,-75.835125523,Córdoba San Pelayo San Pelayo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686001,Buenos Aires,Cabecera Corregimiento Municipal,9.01896089063,-76.0499533656,Córdoba San Pelayo Buenos Aires,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686002,Carrillo,Cabecera Corregimiento Municipal,8.98712978611,-75.8317961015,Córdoba San Pelayo Carrillo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686003,La Madera,Cabecera Corregimiento Municipal,8.97281743368,-75.863192954,Córdoba San Pelayo La Madera,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686004,Las Guamas,Cabecera Corregimiento Municipal,9.01514011462,-75.7393495732,Córdoba San Pelayo Las Guamas,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686005,Sabana Nueva,Cabecera Corregimiento Municipal,9.03239500293,-75.8483997646,Córdoba San Pelayo Sabana Nueva,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686006,San Isidro,Cabecera Corregimiento Municipal,8.97799332883,-75.7797972567,Córdoba San Pelayo San Isidro,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686007,Valparaíso,Cabecera Corregimiento Municipal,8.92549665085,-75.8736696691,Córdoba San Pelayo Valparaíso,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686008,Puerto Nuevo,Cabecera Corregimiento Municipal,8.9786165707,-75.7949413894,Córdoba San Pelayo Puerto Nuevo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686009,Pelayito,Cabecera Corregimiento Municipal,8.93491778853,-75.822840077,Córdoba San Pelayo Pelayito,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686011,Las Lauras,Caserío,8.98648653792,-75.7609814484,Córdoba San Pelayo Las Lauras,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686012,El Bongo,Caserío,8.93585955587,-75.8570528417,Córdoba San Pelayo El Bongo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686018,El Chiqui,Caserío,9.01124732271,-75.7476543555,Córdoba San Pelayo El Chiqui,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686020,Retiro,Caserío,9.00132440919,-75.7640345973,Córdoba San Pelayo Retiro,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686021,El Obligado,Cabecera Corregimiento Municipal,8.91260891177,-75.8458348739,Córdoba San Pelayo El Obligado,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686022,Bongas Mellas,Cabecera Corregimiento Municipal,8.99379572389,-75.9348461457,Córdoba San Pelayo Bongas Mellas,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686025,Corocito,Caserío,8.9506407069,-75.7981146913,Córdoba San Pelayo Corocito,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686027,El Bálsamo,Caserío,9.00446315645,-76.0361915115,Córdoba San Pelayo El Bálsamo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686029,El Corozo,Caserío,8.99280668278,-75.7468025761,Córdoba San Pelayo El Corozo,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686034,Morrocoy,Caserío,8.95987016847,-76.0498628992,Córdoba San Pelayo Morrocoy,Córdoba San Pelayo
23,Córdoba,23686,San Pelayo,23686036,Providencia,Caserío,8.97222411315,-75.7667644363,Córdoba San Pelayo Providencia,Córdoba San Pelayo
